time,value
303.28420200012624,24.5
303.6119110006839,26.0
303.2971219997853,28.5
303.2315409993753,26.0
303.1596200000495,25.0
303.278917000629,25.5
303.40919999964535,29.5
303.2237410005182,26.5
303.10800499934703,25.5
303.2224740004167,24.5
303.1897569997236,26.5
303.38213699962944,29.5
303.12910900078714,26.5
303.3198520001024,25.5
303.10579499974847,25.0
303.20615100022405,24.5
606.4292199993506,24.0
909.8095949999988,23.5
1516.323855000548,23.0
1213.1483349995688,22.5
1516.247620000504,22.0
1819.4830819992349,21.5
2425.7229560008273,21.0
2427.3047799998894,20.5
2426.295477000065,20.0
2729.6685799993575,19.5
2729.240678000264,19.0
3641.230019999668,18.5
3943.714781000279,18.0
3335.9762430004776,17.5
2426.023766999133,21.5
303.5612990008667,22.5
303.54497899953276,20.0
303.15708300005645,19.0
303.2071949997917,18.5
303.19395999982953,18.0
1213.4448520001024,17.5
1213.1830609999597,22.0
303.6126520000398,21.5
303.297038000077,19.5
303.59803800005466,18.5
606.384832999669,18.0
606.4961000001058,22.0
303.6975230006501,26.0
303.4629019992426,28.0
303.4230420002714,24.0
303.58863800019026,21.5
302.7535560000688,20.5
303.59434199985117,20.0
303.2248039999977,24.0
303.13877699989825,21.5
303.2160170003772,23.0
303.4994890000671,24.5
303.2325309999287,21.5
303.36504200007766,20.5
303.1635689996183,20.0
606.3846990000457,19.5
303.2067950004712,23.5
303.4478869996965,25.5
303.2354429997504,22.0
303.2351689999923,21.0
303.16069599986076,20.5
303.37384400051087,20.0
606.4220190001652,21.5
303.311568999663,25.5
303.09594899974763,22.5
303.297972000204,26.5
303.2228380003944,29.5
303.68414399959147,30.5
303.2719489997253,31.5
606.7707170005888,28.5
303.31524899974465,25.0
303.28923499956727,24.0
303.4625270003453,23.5
303.2706319997087,23.0
303.27898900024593,25.5
303.35270600020885,27.5
303.2564460001886,24.5
303.32998899929225,23.5
303.3839270006865,24.0
303.4151849998161,27.5
303.2639919994399,24.5
303.14503000024706,23.5
303.55852199997753,23.0
303.1595640005544,22.5
303.42270099930465,27.5
303.278820999898,24.5
303.2898490000516,23.5
304.22964100074023,22.5
606.7859640000388,27.0
303.145878999494,25.0
303.3575160000473,23.5
303.34541000053287,22.5
303.20172299910337,25.5
303.2896570004523,25.0
303.4209230002016,23.5
304.1500960001722,23.0
2426.1322609996423,23.5
910.7691289996728,23.0
303.1315299998969,22.5
606.7944190008566,22.0
606.5747929997742,21.5
910.7177519993857,21.0
1213.3023450002074,20.5
1516.8415050003678,20.0
1516.7975479997694,19.5
1516.397743999958,22.5
304.18555499985814,26.5
303.525291999802,28.5
304.2664180006832,29.5
302.5085479998961,30.5
303.2055649999529,31.5
303.2846889998764,32.0
303.32404000032693,32.5
303.1159179992974,30.0
303.5134680001065,26.5
303.2536100000143,25.5
303.21993700042367,24.5
303.46607299987227,25.0
303.2370999995619,29.5
303.3425520006567,28.5
303.3703729994595,26.0
303.19571600016207,25.0
303.63530999980867,24.5
303.0657379999757,24.0
1213.4629300003871,25.5
303.23475500009954,27.0
303.11287899967283,25.0
303.1662499997765,24.5
303.3065240001306,24.0
909.671537999995,24.5
6976.449225000106,24.0
909.929157000035,23.5
303.9116230001673,24.0
2122.604701000266,24.5
909.4739609993994,24.0
4852.839677000418,23.5
1516.274349999614,23.0
3033.34933400061,22.5
606.1416909992695,22.0
303.2762890001759,21.5
909.8175690006465,21.0
909.7563209999353,20.5
1820.6694390000775,20.0
1819.8493319991976,19.5
2728.9573370004073,19.0
2730.0722460001707,18.5
3640.116733999923,18.0
3942.9278950002044,17.5
1213.1983699994162,22.5
303.59657000005245,26.0
302.84578600060195,22.0
303.2334589995444,20.0
303.42691100016236,19.0
606.2125420002267,18.5
910.2642259998247,18.0
2426.1551209995523,19.5
303.34484999999404,22.0
303.0886570001021,19.5
303.1850600000471,19.0
303.2564519997686,18.5
303.26594700012356,18.0
606.4290820006281,23.0
303.27103199996054,26.5
303.26811200007796,28.0
303.6332099996507,29.0
303.0137299997732,24.5
303.4167590001598,22.0
303.22997299954295,21.0
303.1795670008287,20.5
606.6652529994026,20.0
303.4874840006232,24.0
303.15917199943215,23.0
303.29414399992675,21.0
303.6592439999804,20.5
303.9047699999064,20.0
606.5710150003433,25.0
303.10344600025564,23.0
303.20365299936384,21.5
303.74272500071675,20.5
606.0015289997682,20.0
1213.09037899971,19.5
3032.75346500054,19.0
303.2032490000129,21.0
303.28494299948215,24.5
303.45183600019664,21.5
303.2040889998898,20.5
303.23231799993664,20.0
303.24684999976307,19.5
2123.0044140005484,24.0
303.29168999940157,27.5
303.3480420000851,29.5
303.2743690004572,30.0
303.25116600003093,31.0
303.1851639999077,31.5
303.401889000088,32.0
303.22212699986994,31.0
303.36901499982923,26.5
303.9214620003477,25.0
303.464778999798,24.0
606.8623909996822,23.5
303.2725980002433,23.0
1516.8765660002828,22.5
303.516232999973,22.0
911.3323609996587,21.5
1213.1493920003995,21.0
3033.5340390000492,20.5
5763.249652999453,20.0
7582.992549000308,19.5
303.15472500026226,20.0
910.0840239999816,19.5
2728.8656909996644,20.0
2729.6790829999372,19.5
1516.5512089999393,19.0
2729.1912909997627,24.0
303.8377560004592,22.0
302.9666569996625,20.0
303.18951100017875,19.5
606.6755299996585,19.0
910.2945250002667,21.5
303.72034400049597,22.5
303.2766069993377,20.5
303.24621300026774,19.5
606.59760800004,20.5
303.3263260005042,25.5
303.5359359998256,22.0
303.11758099962026,20.5
303.2361200004816,20.0
303.19397299923,19.5
1819.6403180006891,19.0
2730.110593999736,18.5
3336.130184999667,18.0
3032.8013280006126,17.5
3032.7768599996343,22.5
303.4702669996768,20.0
303.66253000032157,19.0
302.947656000033,18.0
606.4112830003724,17.5
1213.9067209996283,23.0
303.143662000075,21.0
303.6333769997582,19.5
302.9152810005471,18.5
303.52246499992907,18.0
910.2614559996873,18.5
303.31054299976677,23.0
303.42136500030756,20.0
303.49998600035906,19.0
303.6152539998293,18.5
606.4621829995885,18.0
909.7861620001495,22.5
303.1887060003355,20.5
303.560070999898,19.5
303.0462239999324,18.5
606.6267280001193,18.0
303.3903129994869,20.0
303.7446140004322,22.5
303.05014800000936,20.0
303.34264700021595,19.0
303.3572589997202,18.5
909.9675000002608,18.0
303.25328899919987,19.0
303.3128580003977,23.0
303.1703559998423,20.5
303.5877160001546,19.0
303.05139200016856,18.5
607.0758330002427,20.0
303.2923259995878,24.0
303.6106009995565,21.0
303.41092200018466,19.5
303.0948900002986,19.0
303.25444599986076,18.5
1213.5535500003025,20.0
304.0650499993935,24.0
303.0695440005511,21.0
303.5668649999425,25.0
303.2195990001783,27.5
303.9225059999153,29.0
302.8252019993961,24.0
303.3110730005428,22.0
303.0024119997397,21.0
303.18672799970955,20.5
303.2756550004706,20.0
2122.535818999633,24.5
303.3387630004436,28.0
303.1929900003597,29.5
606.521547999233,25.0
303.1837060004473,23.0
303.3556639999151,22.0
303.54006099980325,21.5
607.3681230004877,21.0
303.2379119992256,25.5
303.33154499996454,24.5
303.1873520007357,22.5
303.32566899992526,26.0
606.517012999393,23.5
303.15748000051826,22.5
303.2372319996357,26.0
303.2551750000566,24.5
303.37683600001037,23.0
303.36773299984634,22.0
303.15166400000453,23.0
303.4561240002513,24.5
303.2193980002776,22.5
303.1508029997349,22.0
303.7049749996513,21.5
606.4218100002035,21.0
910.7320650005713,20.5
1819.8233699994162,20.0
2122.6702290000394,19.5
4550.995480000041,19.0
303.3109069997445,19.5
303.0853350004181,19.0
5457.9802890000865,18.5
1214.0481669995934,19.0
910.2383320005611,19.5
2426.4849319998175,20.0
1516.3387080002576,20.5
2729.8020779993385,21.0
4854.315930000506,20.5
303.0918729994446,20.0
910.5243070004508,19.5
1213.3997879996896,19.0
1819.592868000269,21.5
303.3198779998347,26.0
303.29786599986255,28.0
303.28559400048107,26.0
304.18965899944305,22.5
303.07814399991184,21.5
303.19693400058895,20.5
909.6006079996005,20.0
1213.3790930006653,22.5
303.18302599992603,23.0
303.59827399998903,21.0
303.10779199935496,20.5
303.4974300004542,20.0
303.2158500002697,24.5
303.692139999941,23.5
302.75175699964166,21.5
303.96590400021523,21.0
303.1566389994696,20.5
303.1818110002205,20.0
909.7261600000784,24.0
303.0738260000944,21.5
303.3558869995177,20.5
606.4257760001346,24.5
303.37319000065327,24.0
303.41546299960464,21.5
303.3023039996624,21.0
303.247117000632,20.5
606.9078829996288,20.0
1516.6572430003434,19.5
2122.761977000162,19.0
2123.712120999582,18.5
2729.770649000071,18.0
1213.2342410003766,22.5
303.68320199940354,22.0
302.88384100049734,20.0
303.27255399990827,19.0
303.49410900007933,18.5
606.8329069996253,18.0
1212.7417470002547,20.5
303.6934019997716,21.0
303.1607929999009,19.5
303.25611400045455,18.5
606.9186399998143,21.5
303.2920840000734,23.0
303.0517549999058,20.5
303.28381599951535,19.0
303.33554700016975,18.5
1212.998999999836,23.5
303.45150500070304,21.5
302.93943799939007,19.5
303.3948070006445,19.0
303.12340599950403,18.5
303.6255550002679,19.0
303.24489500001073,23.5
303.10394500009716,20.5
303.19328899960965,19.5
303.33257600013167,19.0
303.0809770002961,18.5
303.38705400004983,23.5
303.16063199937344,21.5
303.6068890001625,20.0
303.4173130001873,19.0
606.7541519999504,18.5
606.6960969995707,23.0
303.8522030003369,22.0
302.9538240004331,20.0
303.27919399924576,19.0
606.346787000075,21.5
303.3119510002434,21.0
303.28863400034606,19.5
303.2797440001741,19.0
303.2301319995895,18.5
303.27786500006914,23.5
303.0951519999653,21.0
303.1996700000018,19.5
304.12154699955136,19.0
303.10586800053716,20.0
303.3707159999758,24.5
303.2106659999117,23.0
303.26761600002646,20.5
303.0715340003371,19.5
303.2849949998781,19.0
909.721676999703,24.0
303.21310400031507,27.0
303.2700079996139,28.5
303.24804500024766,29.5
303.06962400022894,24.5
303.30464299954474,22.0
303.1636779997498,21.5
303.1118890000507,20.5
606.5503259999678,24.5
303.4653590004891,24.0
303.1285509997979,22.5
303.30110699962825,27.0
303.3816910004243,29.0
303.22589199990034,30.5
303.27043700031936,31.5
303.3626219993457,32.0
303.2282150005922,32.5
303.2108999993652,27.5
303.3226650003344,25.0
303.05809499975294,24.0
303.3182420004159,23.5
303.10976599995047,23.0
607.4768049996346,22.5
1820.937831000425,22.0
606.5451259994879,22.5
303.6401850003749,27.5
303.1890399996191,26.5
303.1256070006639,23.5
303.21409299969673,28.0
303.3684649998322,30.5
303.3572430005297,26.0
303.3111159997061,25.5
303.2203550003469,28.5
303.0962049998343,25.0
304.20902800001204,23.5
303.4051350001246,27.0
303.4488049997017,27.5
303.63181400019675,25.0
302.82272799964994,24.0
303.48051999974996,26.5
303.3266259999946,29.5
607.1036250004545,26.0
303.1780460001901,24.5
303.36414099950343,24.0
303.16048699989915,23.5
607.388466000557,27.5
303.2471659993753,26.0
303.8361200001091,25.0
303.2261470006779,28.5
303.26800799928606,29.5
303.6516050007194,26.0
302.9602259993553,24.5
304.1132770003751,23.5
606.678396999836,23.0
909.6532119996846,22.5
911.7148690000176,22.0
1213.410591000691,21.5
1517.1376729998738,21.0
1820.6242109993473,20.5
2425.6926410002634,20.0
303.2032449999824,25.0
303.32980499975383,28.0
303.5359380003065,29.5
303.11528000049293,30.5
303.3512379992753,31.5
303.1810260005295,28.5
303.21699399966747,25.5
303.18582700006664,24.0
303.1789720002562,23.5
303.1993899997324,23.0
2122.7832070002332,22.5
910.0376610001549,27.5
303.7003239998594,25.5
607.1993849994615,29.5
302.7793490001932,26.5
303.1772990003228,27.0
303.6836970001459,30.5
303.1362569993362,28.0
303.33127100020647,26.0
304.3668330004439,27.0
303.4083439996466,31.0
303.47601199988276,27.5
303.23037000000477,26.0
606.7449750006199,30.0
303.11219799984246,27.0
304.1799619998783,26.0
606.4852289995179,30.0
303.2223130008206,28.0
303.402883999981,26.0
606.8653149995953,30.0
303.243273999542,28.5
303.5932210003957,26.0
302.7665539998561,28.5
303.4291610000655,31.0
303.1636190004647,27.5
303.46633499953896,25.5
303.1568100005388,25.0
303.32176199927926,24.5
303.4559660004452,28.5
303.24711399991065,29.0
303.1801779996604,26.0
303.11404400039464,25.0
303.28054399974644,26.0
303.2000980004668,29.0
303.2257049996406,26.0
303.25789500027895,25.0
303.60803799983114,24.5
303.53582500014454,27.0
303.13229699991643,25.5
303.41866100020707,24.5
303.15685999952257,24.0
303.33613700047135,23.5
606.8991999998689,23.0
909.8835640000179,22.5
909.7137439996004,22.0
1213.025520999916,21.5
1212.9475110005587,21.0
1213.2200069995597,20.5
1820.2408100003377,20.0
1820.310584999621,19.5
2122.7949339998886,19.0
2427.0111250001937,18.5
2426.141603000462,18.0
2426.962769999169,17.5
606.9274120004848,20.0
303.519656999968,20.5
303.5520740002394,19.0
303.4323530001566,18.5
303.2545669991523,18.0
606.3509510001168,19.0
303.29420500062406,23.5
303.3923570001498,20.5
303.3074709996581,19.0
303.40534599963576,18.5
606.9903790000826,18.0
606.3655989998952,21.5
303.6356720002368,21.0
303.37193599995226,19.5
303.1820409996435,18.5
606.9248970001936,21.5
606.7145400000736,19.5
303.4124110005796,19.0
303.4823369998485,18.5
303.3939579995349,21.5
303.5190920000896,20.5
303.5032179998234,19.0
303.19501300062984,18.5
303.1543379994109,21.0
303.4086950002238,23.5
303.0541840000078,20.5
303.6521969996393,19.5
303.10371500067413,19.0
303.5452769994736,18.5
303.96252300031483,21.5
303.3101650001481,22.0
303.4409189997241,20.0
303.4693710003048,19.0
606.3864979995415,22.5
303.39894500002265,20.0
303.6953859999776,19.5
303.25309500005096,19.0
303.56767799984664,23.5
303.4028790006414,22.0
303.5512099992484,20.0
303.43774300068617,19.5
303.4445039993152,19.0
303.0850370004773,21.5
303.3172549996525,23.5
303.2538950005546,20.5
303.57942899968475,19.5
303.0013739997521,19.0
303.0245139999315,20.5
303.3761600004509,23.0
303.9602589998394,20.5
303.2557720001787,19.5
303.49613699968904,19.0
303.4270310001448,21.0
303.316310999915,24.0
303.2680210005492,21.0
303.45344699919224,19.5
303.30205100029707,19.0
303.21121800038964,22.5
303.10302899964154,22.0
303.2047199998051,20.0
303.36220800038427,19.5
303.33852399978787,19.0
303.2103289999068,23.5
303.51754100061953,21.0
303.3811359992251,22.0
303.3178650001064,26.0
303.16621300019324,28.0
303.2387709999457,29.0
303.380126000382,29.5
303.20105799939483,30.5
303.29568600002676,31.0
303.5005260007456,31.5
303.19365099910647,27.5
303.49242800008506,24.5
303.283623999916,23.5
303.1855710009113,22.5
303.2762439996004,22.0
606.4999240003526,23.0
303.227363999933,27.5
303.67988699954003,27.0
303.20225599966943,24.0
303.6073150001466,22.5
303.2656040005386,22.0
303.19032299984246,26.5
303.36476499959826,23.5
606.5432470003143,25.0
303.65805500000715,23.0
303.1551510002464,24.0
606.8284269999713,22.5
303.08004999998957,24.0
303.5503779994324,27.5
303.50430299993604,24.0
303.4144050003961,22.5
303.4240659996867,24.5
303.2893870007247,24.0
303.1984190000221,24.5
607.50077699963,23.0
303.446395999752,22.0
303.55671400018036,24.5
303.4802710004151,25.5
303.34867799934,23.5
303.3290309999138,22.5
303.19843799993396,25.5
303.71302400063723,23.5
303.06334799993783,25.5
303.1148149995133,24.0
303.7466879999265,22.5
302.9966060006991,22.0
303.23367400001734,24.0
303.5560129992664,28.5
303.19332100078464,25.0
303.58400500006974,23.5
303.4354629991576,22.5
303.7004920002073,27.0
303.2793910000473,24.5
303.00227800011635,23.0
303.21514600049704,22.5
303.37136899959296,26.0
303.21477499976754,24.5
303.7349519999698,23.0
303.3862800002098,24.5
607.0680149998516,23.0
606.389008000493,25.5
303.2040519993752,23.0
303.6020889999345,26.5
303.0110790003091,23.5
303.55442399997264,22.5
303.54007400013506,22.0
303.4511029999703,24.5
303.20812499988824,27.5
303.5645380001515,24.0
303.2286229999736,22.5
303.39554100017995,23.0
303.3346219994128,26.5
303.1629079999402,23.5
303.2775970008224,22.5
303.2439069999382,24.0
303.2841980000958,25.5
303.15804699994624,23.0
303.3181729996577,24.5
606.4665139997378,22.5
303.3124179998413,22.0
303.2188610006124,23.5
303.4351779995486,27.5
303.19428100064397,30.0
303.2682529995218,31.0
304.18948000017554,31.5
302.5839919997379,32.0
304.2613099999726,33.0
303.1657260004431,33.5
303.35038399975747,34.0
606.3888550000265,34.5
303.1435930002481,33.5
303.33141099940985,29.0
303.26499800011516,27.0
303.52873800043017,26.0
607.0879959994927,30.0
303.2708350000903,32.0
303.3281070003286,28.0
303.4156599994749,26.0
303.61460600048304,30.0
303.3978420002386,29.0
303.2286159992218,26.5
303.5622560000047,25.5
303.15031800046563,29.0
606.7480629999191,26.5
303.31775499973446,25.5
303.19477399997413,24.5
607.549967000261,24.0
303.4351800000295,23.5
909.7943000001833,24.0
303.1710559995845,26.5
303.3427170002833,24.5
303.42523400019854,26.5
303.1617430001497,29.0
303.51359199918807,25.5
303.30312600079924,25.0
303.21956299990416,29.0
303.34941399935633,30.0
303.2642850000411,26.0
606.7383780004457,27.0
303.64137199986726,25.0
303.13781500048935,27.5
303.8064589994028,30.5
303.049243000336,28.0
303.6260259998962,25.5
303.1849339995533,25.0
303.817728000693,29.0
303.12179300002754,26.5
303.4875299995765,25.0
303.10896100010723,27.0
303.2927179997787,28.0
303.1447910005227,25.5
303.36222099978477,24.5
303.0921479994431,28.0
303.44027699995786,25.5
303.3229810008779,24.5
303.1837809998542,28.0
303.42728199996054,28.5
303.21989899966866,25.5
303.16277100052685,27.0
304.023470999673,26.5
303.61297299992293,25.5
303.1717370003462,29.5
303.11585599929094,26.5
303.2960729999468,25.0
606.7866790005937,29.5
303.1060959994793,26.5
303.2458120007068,26.0
303.4408639995381,27.5
303.63503200002015,25.5
302.80879900045693,24.5
303.3712789993733,28.5
303.212996000424,29.0
303.2805449999869,26.0
303.2948509994894,25.0
303.27788300067186,29.0
303.47755899932235,26.0
303.8013170007616,24.5
303.0063629997894,28.5
303.10782200004905,26.5
303.75525199994445,24.5
302.9804699998349,26.5
303.4322539996356,30.5
303.10073699988425,27.0
303.5468290001154,25.0
303.24459500052035,27.0
303.50969900004566,27.5
303.22662999946624,25.0
303.49077900033444,26.5
303.2370589999482,28.0
303.1258450001478,25.5
303.40055300015956,24.5
303.2275539999828,29.0
303.43972000014037,26.5
303.3813519999385,25.0
303.0735999997705,24.0
303.3579329997301,23.5
606.5196500001475,23.0
606.8533309996128,22.5
910.9101110007614,22.0
910.1803949996829,21.5
910.059584999457,26.5
303.2402950003743,24.5
304.3171220002696,22.5
303.4785319995135,22.0
303.153149000369,21.5
606.5157019998878,22.0
303.3744449997321,25.5
303.43454799987376,23.0
304.180914000608,22.0
606.5926729999483,24.5
303.50984099972993,22.5
302.8799459999427,21.5
303.5806999998167,25.5
303.058410000056,24.0
303.12821700051427,22.5
304.2854340001941,22.0
303.13664499949664,25.5
303.68025599978864,23.0
303.47924300003797,23.5
303.3557070000097,27.5
303.38563000038266,24.0
303.5992599995807,22.5
303.2019950002432,23.5
303.33340500015765,26.0
303.72009699977934,23.5
303.20605199970305,22.0
303.45122100040317,24.5
303.3490840001032,26.0
303.4524579998106,23.5
303.1297829998657,24.5
606.7468130001798,23.0
303.3190909996629,22.0
303.5930400006473,27.0
303.28190500009805,25.5
303.2197519997135,23.0
303.1871180003509,23.5
303.3702909993008,27.5
303.5981540000066,24.0
303.3478430006653,22.5
303.18226899951696,23.5
303.20726499985904,26.0
303.41851000022143,23.5
303.37996700033545,27.0
303.6700769998133,25.0
303.16380700003356,23.0
303.15403599943966,22.5
607.2491020001471,27.5
302.7450060006231,24.0
303.2430320000276,23.0
303.30529999919236,27.0
304.0982930008322,24.0
303.2606189996004,25.0
303.6886419998482,26.0
303.34657800011337,23.5
303.08673799969256,22.5
303.6168539999053,25.5
606.5516270007938,23.5
303.3280719993636,26.5
303.2459829999134,23.5
303.64050600025803,22.5
302.88212999980897,26.0
303.76991800032556,28.0
302.9731200002134,24.5
303.41763099934906,23.0
304.1132640000433,25.5
303.2854300001636,25.0
303.5725870002061,23.0
302.9444169998169,25.5
303.734598999843,26.0
303.07166399993,23.5
303.5436790008098,22.5
303.2815779997036,26.5
303.6052209995687,24.0
303.33936099987477,22.5
303.22123100049794,26.0
303.72625599987805,27.0
303.51361399982125,24.0
302.9680700004101,23.5
303.31630199961364,28.0
303.4258989999071,24.5
303.413200000301,23.0
303.26338700018823,25.5
303.4061409998685,26.5
303.5270899999887,23.5
303.56481099966913,25.0
303.67447600048035,26.0
303.43118700012565,23.5
302.9371599992737,22.5
303.2172750001773,26.5
303.23780200071633,24.0
606.7472339998931,27.5
303.4585649995133,24.0
303.5490110004321,27.0
303.1350279999897,24.5
303.5159279992804,23.0
606.6798440003768,27.5
303.26576600037515,25.0
303.5989379994571,23.5
303.14078400004655,27.5
303.4500310001895,24.5
303.0934830000624,23.0
303.21313400007784,24.5
303.81274299975485,28.0
303.28916000016034,24.5
303.21334000024945,23.0
303.5883080000058,26.0
303.2646639999002,25.0
303.55073799937963,23.0
606.6933090006933,27.5
303.1741699995473,25.5
303.4378310004249,23.5
606.4145909994841,27.5
303.2807050002739,24.5
303.24273500032723,23.0
303.1979819992557,22.5
303.276773000136,27.0
303.3953210003674,24.0
606.5175740001723,27.0
303.7061299998313,24.0
303.068903000094,23.0
303.2528309999034,22.5
303.2268319996074,24.0
303.39020700007677,26.5
303.3280490003526,24.0
303.122142999433,23.0
303.2747910004109,24.0
303.41559000033885,27.0
303.10976199992,24.5
303.4197079995647,23.0
303.17355300020427,24.0
303.3446880001575,26.0
303.20709499996156,24.0
303.1475269999355,23.0
606.7004319997504,25.0
303.11168900039047,23.5
303.6334819998592,22.5
303.06991999968886,24.0
303.3964740000665,26.5
303.3015450006351,23.5
303.100111999549,22.5
303.38915800023824,22.0
303.2254149997607,24.0
303.41433100029826,23.5
303.22604499943554,22.5
303.4844150003046,25.5
606.6614939998835,23.0
303.2032420001924,22.0
606.464223000221,26.0
303.0605289991945,23.5
303.3310730000958,22.5
303.0980520006269,24.0
303.32100799959153,25.0
303.4229969996959,23.0
303.2919120006263,24.5
303.3572410000488,25.5
303.2936419993639,23.0
303.0643970007077,22.0
303.30858599953353,21.5
303.2804430006072,26.0
303.2546939998865,27.0
303.19414599984884,24.0
303.425807999447,22.5
303.22600900009274,22.0
303.26896600052714,26.5
303.0924069993198,24.0
303.60916000045836,23.5
303.2341179996729,28.0
303.07894500065595,25.0
303.34148199949414,23.0
303.127758000046,24.5
303.3364789998159,28.0
303.17797899991274,24.5
303.2762590004131,23.0
303.18869499955326,22.5
303.2293680002913,25.0
303.50290900003165,29.0
303.23043600004166,25.5
303.590386999771,23.5
303.56180400028825,22.5
302.8510569995269,22.0
303.51754800044,26.5
303.09029399976134,24.5
303.7362339999527,23.0
302.9345800001174,23.5
303.358537000604,25.0
303.3543559992686,23.0
304.0258380006999,22.0
303.4749980000779,25.5
303.33011299930513,29.0
303.2657930003479,30.5
303.66748099960387,28.5
303.1894890004769,25.0
303.0959809999913,23.5
304.06906299944967,23.0
606.7896770006046,22.5
3942.7181219998747,22.0
2427.3215319998562,21.5
606.3703399999067,21.0
606.8515490004793,20.5
910.4021279998124,20.0
1213.3676469996572,19.5
606.623281000182,23.0
303.2588170003146,27.0
303.1726259998977,24.0
303.11820099968463,22.0
303.1497379997745,20.5
606.4272480001673,20.0
303.7089790003374,24.0
303.2601309996098,21.5
303.3091600006446,20.5
303.20914599951357,22.5
606.8442200003192,21.0
606.4981439998373,25.5
303.16414999961853,24.0
303.5605580005795,22.0
303.12203999981284,21.0
303.28214200027287,20.5
303.16351199988276,20.0
303.17930199950933,22.5
303.3379800003022,23.5
303.11545199994,21.5
303.5721720000729,22.5
303.21480800025165,23.5
303.22728599980474,21.5
303.27698499988765,20.5
303.28490400034934,21.5
303.2571759996936,26.0
303.2254529995844,23.5
303.24768900033087,21.5
303.1093849996105,21.0
303.2510630004108,23.0
303.59829500038177,24.0
303.1582439998165,22.0
303.2080600000918,23.5
303.21245799958706,23.0
303.30400499980897,21.5
303.6029380001128,21.0
606.4429540000856,26.0
303.6177240004763,24.0
303.2012739991769,22.0
303.45252600032836,21.0
303.1194209996611,22.5
303.4245440000668,25.5
303.69370099995285,22.5
303.33097600005567,21.5
303.28092000074685,24.5
303.47624099999666,24.0
303.2111109998077,22.0
303.2006219998002,21.0
303.6326419999823,25.0
303.21783800050616,24.0
303.2335309991613,22.0
303.44432600028813,23.0
303.01169800013304,25.0
303.47409300040454,22.5
303.232388000004,21.5
303.28198099974543,25.0
303.28596000000834,23.5
303.2710849996656,22.0
303.1954859998077,25.5
303.2107210000977,23.0
303.3083130000159,21.5
303.2120160004124,24.0
303.41364100016654,25.0
303.0775989992544,22.5
303.4905050005764,22.0
303.2749899998307,26.0
303.0986320003867,23.0
303.4296719999984,22.0
303.2165019996464,23.5
303.3136440003291,25.5
303.09636399988085,23.0
303.2881569992751,22.0
303.1220380002633,25.0
303.1872040005401,23.0
303.27822699956596,22.0
303.37321799993515,26.0
303.106553000398,25.0
303.4247289998457,23.0
303.44044900033623,22.0
303.399238999933,25.0
303.2058210000396,22.5
303.16076199989766,21.5
303.21007199957967,25.5
303.38193800020963,28.5
303.24598400015384,24.0
303.49961799941957,22.5
303.5852150004357,21.5
303.1117759998888,24.5
303.33366900030524,24.0
303.25123499985784,22.5
303.13736499939114,21.5
303.3511910000816,25.5
303.086332000792,24.0
303.31178399920464,22.5
304.16515500005335,24.5
303.33070000074804,23.5
303.24095499981195,22.0
303.3155169999227,25.5
303.1641799993813,24.0
303.7372750006616,22.0
302.95199100021273,23.0
303.324220999144,25.5
303.33258300088346,23.0
303.06683399993926,23.5
303.48958399984986,24.5
303.3091270001605,22.5
606.4887849995866,27.0
303.4007599996403,24.0
304.3098929999396,22.0
303.1381040001288,24.5
606.7789210006595,22.5
303.15376299992204,21.5
303.1912349993363,25.5
303.4756240006536,23.5
303.60790399927646,22.5
303.0309570003301,26.5
303.60467000026256,23.5
303.5784400003031,22.0
303.10968199931085,21.5
303.36322700046003,25.5
303.247750999406,28.5
303.1432850006968,25.0
303.3829879993573,23.0
303.336573000066,22.0
303.707214999944,23.0
303.16358599998057,25.0
303.2055420000106,23.0
303.2911960007623,22.0
303.1460049999878,21.5
303.2314879996702,26.0
303.79063900001347,25.0
303.4314219998196,23.0
606.8795119998977,24.5
303.45599000062793,22.5
303.16307699959725,21.5
303.2316829999909,25.5
606.4812580002472,23.0
303.71223199926317,22.0
303.39215700048953,23.0
303.4658880000934,24.0
303.7022850001231,22.5
303.9971179999411,21.5
303.2821889994666,26.0
303.0975400004536,23.5
303.5980829996988,22.0
303.47150100022554,24.5
302.9968489995226,27.0
303.4031380005181,23.5
303.61014899984,22.5
303.3226199997589,21.5
606.6490460000932,26.5
303.1138650001958,24.0
303.2138099996373,22.5
606.8358970005065,26.0
303.5050449995324,23.5
303.0453890003264,22.0
303.41743999999017,21.5
303.2391879996285,26.0
303.1258270004764,24.0
303.61683200020343,22.5
302.93144399952143,23.0
303.6682160003111,27.0
303.1943560000509,24.0
303.5184969995171,22.5
303.3671920001507,22.0
303.13263799995184,21.5
303.6258749999106,26.0
303.1880800006911,23.0
303.4452259996906,22.0
303.4882039995864,25.5
303.09094300027937,23.0
303.6952870003879,22.0
303.0969610000029,21.5
303.4131180001423,21.0
909.8584859995171,20.5
303.44483599998057,24.0
303.30774199962616,28.0
303.2924120007083,29.5
303.30202499963343,30.5
303.21813299972564,26.0
303.4333250001073,23.5
303.0686189997941,23.0
303.1859860001132,22.5
303.2742130002007,22.0
1213.1760459998623,21.5
606.9496290003881,21.0
1213.4308529999107,20.5
1213.0808950001374,20.0
1516.3670220002532,25.5
303.36635399982333,27.5
303.22945099975914,23.5
303.3145220000297,21.5
303.14426199998707,21.0
303.5000329995528,20.5
606.2964510004967,20.0
304.2062879996374,25.0
